Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-04-24 00:00:00+05:30,3097.3219548803536,3126.6623768849336,3072.797571228613,3120.617431640625,1640676,0.0,0.0
2023-04-25 00:00:00+05:30,3128.6774096741183,3136.7374165832844,3093.7832695410893,3121.796875,2024090,0.0,0.0
2023-04-26 00:00:00+05:30,3126.7116332059045,3153.643916578086,3126.7116332059045,3143.56884765625,2000029,0.0,0.0
2023-04-27 00:00:00+05:30,3130.6433627667293,3144.600971208752,3116.5381703075163,3133.54296875,2434446,0.0,0.0
2023-04-28 00:00:00+05:30,3145.7804444422213,3172.1723063081527,3141.701366190234,3164.308837890625,2931312,0.0,0.0
2023-05-02 00:00:00+05:30,3179.7901587983374,3179.7901587983374,3155.2168190858306,3164.456298828125,2321159,0.0,0.0
2023-05-03 00:00:00+05:30,3161.114369049365,3161.114369049365,3118.995569479607,3125.63037109375,2468285,0.0,0.0
2023-05-04 00:00:00+05:30,3125.8761262239227,3169.420131781753,3123.7629150180333,3165.734130859375,1953253,0.0,0.0
2023-05-05 00:00:00+05:30,3165.0461352259626,3188.636541202802,3155.265994076202,3175.5634765625,1710027,0.0,0.0
2023-05-08 00:00:00+05:30,3189.619499344247,3199.3014911947307,3176.1533571569194,3195.1240234375,928235,0.0,0.0
2023-05-09 00:00:00+05:30,3197.0899775142057,3241.7150677206278,3190.6025196546866,3227.216796875,1107375,0.0,0.0
2023-05-10 00:00:00+05:30,3233.8513940668663,3250.0697977149216,3210.310183433127,3230.7060546875,1559987,0.0,0.0
2023-05-11 00:00:00+05:30,3252.527115703238,3253.215121193172,3216.1585743671785,3226.13525390625,1719623,0.0,0.0
2023-05-12 00:00:00+05:30,3223.186517419912,3233.8514426352303,3204.363435559529,3218.41943359375,1027479,0.0,0.0
2023-05-15 00:00:00+05:30,3227.9539264596738,3235.8173952208426,3192.9124397823257,3199.498046875,1150390,0.0,0.0
2023-05-16 00:00:00+05:30,3200.628249404252,3228.93678427489,3194.976381364806,3202.544921875,986306,0.0,0.0
2023-05-17 00:00:00+05:30,3200.3823292738784,3224.021928297814,3143.66711346905,3153.938720703125,1588815,0.0,0.0
2023-05-18 00:00:00+05:30,3170.894411695159,3173.8432123210423,3140.4726665662592,3145.239990234375,1369364,0.0,0.0
2023-05-19 00:00:00+05:30,3155.216620303294,3179.2984917043627,3148.385280288404,3167.847412109375,1152449,0.0,0.0
2023-05-22 00:00:00+05:30,3174.8753455858814,3251.986434080619,3162.146404192034,3242.40283203125,1333243,0.0,0.0
2023-05-23 00:00:00+05:30,3249.5782128570336,3271.153555597929,3233.9496658991375,3240.781005859375,1687418,0.0,0.0
2023-05-24 00:00:00+05:30,3220.090546395771,3260.5873636364677,3220.090546395771,3246.973876953125,1016555,0.0,0.0
2023-05-25 00:00:00+05:30,3237.7829706595376,3249.5781727384433,3211.3421553222583,3237.29150390625,1374917,0.0,0.0
2023-05-26 00:00:00+05:30,3237.2914090791946,3281.6707596115116,3234.8340753847365,3272.087158203125,1791115,0.0,0.0
2023-05-29 00:00:00+05:30,3303.4429617735705,3314.4517690020275,3255.4757588774364,3263.683349609375,1210372,0.0,0.0
2023-05-30 00:00:00+05:30,3258.4245317085756,3270.170538963827,3245.0075855087866,3259.60400390625,1344224,0.0,0.0
2023-05-31 00:00:00+05:30,3252.527312801029,3270.9081232980275,3209.425578048552,3233.360107421875,5815424,0.0,0.0
2023-06-01 00:00:00+05:30,3257.4416609671143,3282.9979322963677,3241.2232580081654,3267.27099609375,1177314,0.0,0.0
2023-06-02 00:00:00+05:30,3269.48278495123,3278.9679979055636,3241.174250160006,3249.185302734375,2030661,0.0,0.0
2023-06-05 00:00:00+05:30,3258.424680881641,3270.2198833463713,3228.9858693915544,3232.77001953125,1861468,0.0,0.0
2023-06-06 00:00:00+05:30,3224.0221138243805,3232.7211719198854,3165.6359556794846,3177.13623046875,2022849,0.0,0.0
2023-06-07 00:00:00+05:30,3197.4828841381272,3222.8918127606785,3185.6876813684817,3219.009033203125,1567196,0.0,0.0
2023-06-08 00:00:00+05:30,3205.3461533848417,3214.192554912123,3177.824015299967,3181.215087890625,1759366,0.0,0.0
2023-06-09 00:00:00+05:30,3189.619242796642,3194.533910351028,3150.64602507996,3154.528564453125,1775689,0.0,0.0
2023-06-12 00:00:00+05:30,3160.1313324563953,3198.8588179594144,3156.1995982947074,3191.48681640625,2324605,0.0,0.0
2023-06-13 00:00:00+05:30,3204.363172450803,3209.2778398932123,3183.7215691926845,3188.34130859375,1371928,0.0,0.0
2023-06-14 00:00:00+05:30,3188.3412609467764,3200.284046637754,3170.796042423971,3195.56591796875,1658544,0.0,0.0
2023-06-15 00:00:00+05:30,3213.638212420044,3215.767139860002,3178.6825583641676,3184.921142578125,2273810,24.0,0.0
2023-06-16 00:00:00+05:30,3165.809042561781,3168.1855306884963,3125.209051712537,3143.924560546875,4156189,0.0,0.0
2023-06-19 00:00:00+05:30,3158.8774937835547,3183.53446591869,3144.023837856673,3179.078369140625,1468186,0.0,0.0
2023-06-20 00:00:00+05:30,3182.643182612909,3200.9626906646636,3169.819575328423,3196.20947265625,1528452,0.0,0.0
2023-06-21 00:00:00+05:30,3218.2921590485307,3229.580840995241,3192.4962612373347,3226.412109375,1645987,0.0,0.0
2023-06-22 00:00:00+05:30,3228.194536919098,3235.7698046964165,3198.586346305445,3206.904296875,1529603,0.0,0.0
2023-06-23 00:00:00+05:30,3205.7160163937533,3217.6978202506734,3177.840510852814,3184.970458984375,1119505,0.0,0.0
2023-06-26 00:00:00+05:30,3173.7313447287315,3182.544417750068,3142.0435434709093,3158.531005859375,1978803,0.0,0.0
2023-06-27 00:00:00+05:30,3170.7605426735063,3178.33581078933,3151.252788810803,3166.156005859375,863542,0.0,0.0
2023-06-28 00:00:00+05:30,3176.7018342455626,3199.4278791282127,3162.2441793188877,3184.0791015625,1575872,0.0,0.0
2023-06-30 00:00:00+05:30,3188.584683028617,3277.706615162957,3182.742341958851,3270.0322265625,2672406,0.0,0.0
2023-07-03 00:00:00+05:30,3281.964994442427,3286.421091433468,3236.8593421035844,3240.374755859375,1687264,0.0,0.0
2023-07-04 00:00:00+05:30,3257.901923921184,3282.6580175680015,3245.325876700346,3276.568115234375,1656681,0.0,0.0
2023-07-05 00:00:00+05:30,3287.6091308499495,3296.5213242769523,3272.7554751382777,3287.5595703125,1453008,0.0,0.0
2023-07-06 00:00:00+05:30,3274.2906162974023,3295.976858357275,3269.7849587505266,3290.48095703125,1848238,0.0,0.0
2023-07-07 00:00:00+05:30,3269.7851426102443,3324.149432438938,3269.7851426102443,3296.769287109375,1789326,0.0,0.0
2023-07-10 00:00:00+05:30,3292.312747842527,3292.312747842527,3233.3436870435257,3240.02783203125,1407431,0.0,0.0
2023-07-11 00:00:00+05:30,3262.8532388324165,3262.8532388324165,3228.98695007701,3240.4736328125,1110172,0.0,0.0
2023-07-12 00:00:00+05:30,3248.9401379834494,3257.060088268669,3218.391263776446,3228.095458984375,1515240,0.0,0.0
2023-07-13 00:00:00+05:30,3251.960408957375,3334.5961998649154,3240.820166996117,3307.958740234375,4585146,0.0,0.0
2023-07-14 00:00:00+05:30,3332.170226589236,3490.46078710262,3319.2970578089507,3480.360107421875,6306101,0.0,0.0
2023-07-17 00:00:00+05:30,3475.7555420733725,3515.2661707626817,3443.1270590543722,3457.634033203125,2743228,0.0,0.0
2023-07-18 00:00:00+05:30,3442.0874509132036,3489.619153342385,3431.194769106516,3462.734130859375,2600090,0.0,0.0
2023-07-19 00:00:00+05:30,3465.853063938241,3482.5387675352617,3412.0332203704534,3436.1953125,2405370,0.0,0.0
2023-07-20 00:00:00+05:30,3428.302496523196,3453.917026168601,3411.374888486876,3438.42919921875,1715404,9.0,0.0
2023-07-21 00:00:00+05:30,3379.6048439384053,3410.233158117302,3334.9279984761647,3344.111572265625,3770223,0.0,0.0
2023-07-24 00:00:00+05:30,3356.720323690303,3388.9372448974577,3347.8843334282133,3370.37158203125,1680132,0.0,0.0
2023-07-25 00:00:00+05:30,3373.101692116552,3382.3349549388963,3355.925879320129,3374.73974609375,1272980,0.0,0.0
2023-07-26 00:00:00+05:30,3375.9312876900763,3396.2840717887925,3360.6914231294973,3363.9677734375,1066803,0.0,0.0
2023-07-27 00:00:00+05:30,3370.569911321863,3387.1499356963127,3360.741102813699,3372.505859375,1701769,0.0,0.0
2023-07-28 00:00:00+05:30,3360.6914871943677,3369.3289618892945,3307.0792744001296,3331.303955078125,2599831,0.0,0.0
2023-07-31 00:00:00+05:30,3340.239280924389,3402.042247656344,3336.764415325002,3396.879638671875,2743678,0.0,0.0
2023-08-01 00:00:00+05:30,3390.4760266505473,3435.15287033994,3390.4760266505473,3427.260009765625,1956167,0.0,0.0
2023-08-02 00:00:00+05:30,3410.282875869826,3421.6506026099696,3389.0863400012827,3415.94189453125,1914899,0.0,0.0
2023-08-03 00:00:00+05:30,3395.4402448048445,3408.5950937065004,3343.81366798325,3375.5341796875,2026351,0.0,0.0
2023-08-04 00:00:00+05:30,3376.824763443686,3446.0738710512414,3376.824763443686,3418.821044921875,2248493,0.0,0.0
2023-08-07 00:00:00+05:30,3429.146331597625,3462.951859089437,3416.5375817349554,3459.0302734375,1853889,0.0,0.0
2023-08-08 00:00:00+05:30,3459.030121162527,3464.8876546746565,3431.7772956872172,3445.6767578125,1634225,0.0,0.0
2023-08-09 00:00:00+05:30,3440.017677871587,3442.102694254851,3400.453995104989,3437.635009765625,1794589,0.0,0.0
2023-08-10 00:00:00+05:30,3425.2245184391736,3440.0174201290756,3405.417833831762,3417.38134765625,1096701,0.0,0.0
2023-08-11 00:00:00+05:30,3413.4103348271237,3441.7551170061074,3389.4833053417797,3424.033447265625,1679974,0.0,0.0
2023-08-14 00:00:00+05:30,3415.99124707106,3430.1886029355046,3386.504580206369,3425.07568359375,1190425,0.0,0.0
2023-08-16 00:00:00+05:30,3425.22462858278,3441.109728309541,3410.530862858049,3433.564208984375,1328445,0.0,0.0
2023-08-17 00:00:00+05:30,3430.1889100928656,3435.9473075366373,3388.689036306592,3411.0771484375,1843241,0.0,0.0
2023-08-18 00:00:00+05:30,3385.51199414834,3385.51199414834,3332.3961901345756,3342.920166015625,2526749,0.0,0.0
2023-08-21 00:00:00+05:30,3350.763400156662,3385.2638529434603,3347.7849438009675,3377.221923828125,1375579,0.0,0.0
2023-08-22 00:00:00+05:30,3375.583727932853,3386.504734111459,3340.884761324668,3357.86181640625,1222012,0.0,0.0
2023-08-23 00:00:00+05:30,3363.6700430023725,3377.5695059899854,3351.756217584418,3373.846435546875,1330046,0.0,0.0
2023-08-24 00:00:00+05:30,3383.5262100121763,3388.5399930438084,3353.8410271316357,3363.421630859375,1152881,0.0,0.0
2023-08-25 00:00:00+05:30,3350.7632598437303,3361.485750752708,3326.1909959382097,3357.01806640625,1158046,0.0,0.0
2023-08-28 00:00:00+05:30,3369.626783337467,3369.626783337467,3335.970325208408,3351.309326171875,1037485,0.0,0.0
2023-08-29 00:00:00+05:30,3356.769986754441,3365.2089463898665,3340.8351968477177,3351.905029296875,944517,0.0,0.0
2023-08-30 00:00:00+05:30,3373.5980533547654,3383.6256195089204,3358.755461779961,3366.5986328125,1188200,0.0,0.0
2023-08-31 00:00:00+05:30,3376.5766329031417,3392.8587637575374,3319.6383795538895,3332.694091796875,3417652,0.0,0.0
2023-09-01 00:00:00+05:30,3341.827946313626,3364.6627777946755,3332.6940621986846,3354.93310546875,1277950,0.0,0.0
2023-09-04 00:00:00+05:30,3353.7417679937744,3408.1979738813716,3345.848907336987,3393.950927734375,1828332,0.0,0.0
2023-09-05 00:00:00+05:30,3395.4401920804,3422.246298859982,3380.6967363966714,3404.72314453125,1501842,0.0,0.0
2023-09-06 00:00:00+05:30,3409.339452496891,3419.168260777734,3373.6973577382037,3405.268798828125,1314818,0.0,0.0
2023-09-07 00:00:00+05:30,3406.1626415762953,3435.1529008166917,3397.723682137873,3430.43701171875,1885092,0.0,0.0
2023-09-08 00:00:00+05:30,3430.437088993761,3440.1170720970645,3410.3821981187557,3417.182861328125,1518917,0.0,0.0
2023-09-11 00:00:00+05:30,3437.138567984186,3460.6683242615386,3420.2606489617333,3455.654541015625,1783604,0.0,0.0
2023-09-12 00:00:00+05:30,3466.9230952269104,3564.1199544640253,3457.987726424779,3555.08544921875,4476016,0.0,0.0
2023-09-13 00:00:00+05:30,3545.455176600287,3563.077709619162,3519.542509966871,3542.228515625,1754929,0.0,0.0
2023-09-14 00:00:00+05:30,3544.412807145465,3571.8641500238878,3520.1384359511117,3534.484619140625,2604721,0.0,0.0
2023-09-15 00:00:00+05:30,3542.2284346737006,3581.4447748617386,3536.867068051005,3572.459716796875,2952897,0.0,0.0
2023-09-18 00:00:00+05:30,3554.3407503525973,3593.308885587747,3549.5751719610125,3580.253173828125,1395753,0.0,0.0
2023-09-20 00:00:00+05:30,3554.291076174677,3598.967919310951,3554.291076174677,3580.154052734375,1649396,0.0,0.0
2023-09-21 00:00:00+05:30,3562.779883693285,3579.1117041571047,3502.6646580488946,3559.55322265625,2004073,0.0,0.0
2023-09-22 00:00:00+05:30,3558.262448485998,3607.655181971539,3539.4485813946126,3577.771240234375,1989083,0.0,0.0
2023-09-25 00:00:00+05:30,3576.6297234317267,3594.004052414393,3533.094522140199,3551.461669921875,1238778,0.0,0.0
2023-09-26 00:00:00+05:30,3541.980078199623,3569.133524113492,3510.6069104387157,3559.949951171875,1726062,0.0,0.0
2023-09-27 00:00:00+05:30,3564.2193387151333,3588.0469888903876,3530.1656068621874,3563.5244140625,1541134,0.0,0.0
2023-09-28 00:00:00+05:30,3574.1475942337597,3576.927535284532,3502.019407099529,3511.351806640625,1755753,0.0,0.0
2023-09-29 00:00:00+05:30,3511.7983495183644,3542.8239347092976,3480.3757337919405,3503.26025390625,2243791,0.0,0.0
2023-10-03 00:00:00+05:30,3508.819926773917,3508.819926773917,3455.1085786120134,3488.6162109375,1948148,0.0,0.0
2023-10-04 00:00:00+05:30,3461.26400694469,3522.520874463377,3452.3286383228838,3512.344482421875,1788138,0.0,0.0
2023-10-05 00:00:00+05:30,3528.477977589138,3597.9752928483504,3525.6980365012896,3563.57421875,2990768,0.0,0.0
2023-10-06 00:00:00+05:30,3565.212205157412,3608.8465416469808,3549.3767942441195,3595.393798828125,2075691,0.0,0.0
2023-10-09 00:00:00+05:30,3618.874005064621,3652.5801528879165,3604.9248532579572,3612.22216796875,4233074,0.0,0.0
2023-10-10 00:00:00+05:30,3613.909918179887,3621.802778718531,3575.4878812581305,3602.83984375,1848148,0.0,0.0
2023-10-11 00:00:00+05:30,3623.788447296964,3623.788447296964,3579.1116034261795,3583.976318359375,2426417,0.0,0.0
2023-10-12 00:00:00+05:30,3549.327273723431,3562.8791536317763,3512.6923563006612,3517.1103515625,4241281,0.0,0.0
2023-10-13 00:00:00+05:30,3504.6500458560604,3551.3125252201494,3499.685952306689,3545.206787109375,2890357,0.0,0.0
2023-10-16 00:00:00+05:30,3540.3916174772557,3548.9794026005898,3493.828515649349,3498.742919921875,1671104,0.0,0.0
2023-10-17 00:00:00+05:30,3504.6501317066623,3508.770232498615,3478.1916093953328,3481.864990234375,1672065,0.0,0.0
2023-10-18 00:00:00+05:30,3485.7867213123477,3497.4026525099907,3458.9806143697574,3462.207275390625,1408245,0.0,0.0
2023-10-19 00:00:00+05:30,3453.4976427021475,3460.813839540162,3435.978721887279,3439.71142578125,1514545,9.0,0.0
2023-10-20 00:00:00+05:30,3434.485616227553,3483.3592494087998,3428.1650501535296,3478.43212890625,1481211,0.0,0.0
2023-10-23 00:00:00+05:30,3456.9813544183285,3462.903862411669,3385.6121075672268,3394.421142578125,1106272,0.0,0.0
2023-10-25 00:00:00+05:30,3374.8619250532015,3409.202799972634,3361.6232203219265,3374.4638671875,1518537,0.0,0.0
2023-10-26 00:00:00+05:30,3352.51554647492,3358.1393896984127,3314.640996396662,3321.35986328125,1984471,0.0,0.0
2023-10-27 00:00:00+05:30,3334.548815047855,3346.4934675196682,3321.6087748700575,3335.494384765625,1108851,0.0,0.0
2023-10-30 00:00:00+05:30,3334.548674603775,3367.247256574,3318.3736250627867,3362.967041015625,910972,0.0,0.0
2023-10-31 00:00:00+05:30,3383.3226347257655,3383.3226347257655,3334.598457682951,3353.212158203125,999811,0.0,0.0
2023-11-01 00:00:00+05:30,3339.525628737353,3356.0491612448313,3295.7285713112897,3315.287841796875,1563475,0.0,0.0
2023-11-02 00:00:00+05:30,3327.780097048787,3360.3790440965536,3327.780097048787,3344.602294921875,1245384,0.0,0.0
2023-11-03 00:00:00+05:30,3366.4009886569943,3372.2736785100337,3328.874923341406,3335.4443359375,1402598,0.0,0.0
2023-11-06 00:00:00+05:30,3359.433394407311,3376.6536497430384,3343.507191648639,3364.6591796875,1099852,0.0,0.0
2023-11-07 00:00:00+05:30,3362.419522326215,3388.448812482387,3350.4748703818946,3354.904296875,1191144,0.0,0.0
2023-11-08 00:00:00+05:30,3355.8996126231414,3386.258935664383,3354.0084733116423,3365.953125,992899,0.0,0.0
2023-11-09 00:00:00+05:30,3374.463929136838,3375.857374706945,3326.635501688377,3332.010498046875,2112352,0.0,0.0
2023-11-10 00:00:00+05:30,3322.6040136339957,3332.010378430975,3307.0262939394706,3318.074951171875,1338557,0.0,0.0
2023-11-13 00:00:00+05:30,3340.521017799391,3340.521017799391,3311.6547753929,3316.183837890625,1030990,0.0,0.0
2023-11-15 00:00:00+05:30,3367.4962180786374,3397.258213040966,3340.5709322466696,3388.598388671875,2059802,0.0,0.0
2023-11-16 00:00:00+05:30,3414.229465444759,3513.071507923095,3398.452473949654,3481.716796875,3951984,0.0,0.0
2023-11-17 00:00:00+05:30,3481.716772795979,3508.243756341038,3476.441169672253,3486.29541015625,2021292,0.0,0.0
2023-11-20 00:00:00+05:30,3475.147118116169,3517.600304000256,3475.147118116169,3503.366455078125,1475621,0.0,0.0
2023-11-21 00:00:00+05:30,3503.366555571894,3522.7267972335612,3484.8522476246158,3494.009765625,1807236,0.0,0.0
2023-11-22 00:00:00+05:30,3483.856834824234,3516.3561449489816,3465.04410512201,3513.86767578125,1798051,0.0,0.0
2023-11-23 00:00:00+05:30,3513.71852981588,3527.6539574128838,3483.8568992508726,3492.06884765625,2729804,0.0,0.0
2023-11-24 00:00:00+05:30,3478.133339611457,3488.385881137887,3437.0735985342667,3441.15478515625,1989733,0.0,0.0
2023-11-28 00:00:00+05:30,3441.1549161717685,3465.193431929991,3417.165975386904,3454.14453125,1689195,0.0,0.0
